0.05081  	-0.0868  	-0.2176  	1.11193  	1.00631  	-0.1905  	0.03274  	-0.0628  	0.14331  	0.02688  	0.00124  	1.22247  	0.08594  	0.04176  	-0.4981  	0.16372  	-0.0225  	0.01742  	-0.1243  	0.24273  	-0.2611  	-0.7000  	-0.9289  	0.74766  	-0.3133  	0.19072  	-0.2357  	-0.2909  	-0.5995  	-0.4002  	0.28076  	0.28563  	-0.1249  	-0.2719  	0.37732  	0.21809  	-0.3746  	-0.0936  	-0.7382  	-0.1485  	0.54655  	0.17388  	-0.2512  	0.45420  	0.03480  	-0.0753  	0.00355  	0.01651  	-0.0224  	-0.0810  	-0.0269  	-0.0052  	-0.0672  	-0.0195  	-0.0028  	-0.0056  	0.03210  	-0.0002  	-0.0124  	-0.0235  	-0.0078  	0.03006  	0.06783  	-0.0252  	0.14495  	-0.0835  	0.14037  	0.01993  	0.03046  	0.54556  	
0.10951  	-0.0643  	-0.1405  	1.09330  	1.06969  	-0.2512  	0.01131  	-0.0303  	0.12481  	-0.0276  	0.06699  	1.32389  	0.16219  	-0.0876  	-0.5672  	0.21107  	-0.0173  	-0.0137  	-0.0531  	0.14914  	-0.3250  	-0.8994  	-1.2140  	0.65558  	-0.3365  	0.27719  	-0.3666  	-0.2351  	-0.4148  	-0.3978  	0.38084  	0.20758  	-0.1848  	-0.3851  	0.29912  	0.22371  	-0.4721  	-0.0990  	-0.7694  	-0.2587  	0.62702  	0.28361  	-0.2920  	0.52114  	-0.0051  	-0.0592  	-0.0235  	0.05713  	-0.0217  	-0.1020  	-0.0234  	-0.0131  	-0.0587  	-0.0110  	0.00447  	0.00146  	0.03029  	-0.0069  	-0.0069  	-0.0163  	-0.0182  	0.01815  	0.05389  	-0.0186  	0.14374  	-0.0832  	0.13875  	0.02096  	0.02952  	0.57542  	
0.11557  	-0.0265  	-0.1506  	1.10504  	1.10063  	-0.1701  	0.00112  	-0.0274  	0.12055  	-0.0460  	-0.0060  	1.38065  	0.20072  	0.00369  	-0.5145  	0.15661  	0.02789  	-0.0545  	-0.0227  	0.09203  	-0.3381  	-0.9436  	-1.2520  	0.56005  	-0.2910  	0.30504  	-0.3619  	-0.1779  	-0.3173  	-0.3741  	0.40046  	0.16752  	-0.1923  	-0.3902  	0.21821  	0.22188  	-0.5267  	-0.1167  	-0.7584  	-0.2842  	0.63695  	0.30045  	-0.3043  	0.52881  	-0.0139  	-0.0504  	-0.0307  	0.05987  	-0.0272  	-0.1092  	-0.0262  	-0.0152  	-0.0611  	-0.0068  	0.00157  	0.01128  	0.03367  	-0.0143  	-0.0087  	-0.0246  	-0.0118  	0.02682  	0.05437  	-0.0227  	0.14294  	-0.0838  	0.13796  	0.02119  	0.02876  	0.60494  	
0.09439  	-0.0328  	-0.1561  	1.05783  	1.05521  	-0.1009  	-0.0216  	-0.0212  	0.14314  	-0.0914  	-0.0247  	1.35712  	0.16448  	-0.0500  	-0.5148  	0.17375  	0.03919  	-0.0231  	0.00054  	0.12168  	-0.3291  	-0.9033  	-1.1526  	0.57837  	-0.2939  	0.29127  	-0.3370  	-0.1662  	-0.3511  	-0.3748  	0.38060  	0.17662  	-0.1886  	-0.3540  	0.22011  	0.22949  	-0.4963  	-0.1046  	-0.7515  	-0.2716  	0.61457  	0.27423  	-0.2731  	0.51055  	-0.0119  	-0.0588  	-0.0200  	0.05762  	-0.0207  	-0.1059  	-0.0231  	-0.0202  	-0.0565  	-0.0020  	-4.9201  	0.01352  	0.03926  	-0.0102  	-0.0070  	-0.0263  	-0.0206  	0.02282  	0.05284  	-0.0237  	0.14318  	-0.0859  	0.13939  	0.02117  	0.02839  	0.61385  	
0.09177  	-0.0754  	-0.1167  	0.82945  	0.84718  	-0.0579  	-0.0319  	-0.0841  	0.14180  	-0.0370  	-0.0155  	1.24394  	0.03734  	-0.2156  	-0.6401  	0.21406  	0.01076  	0.16202  	-0.0550  	0.27433  	-0.3235  	-0.7275  	-0.8013  	0.60019  	-0.2736  	0.21122  	-0.3835  	-0.1847  	-0.4659  	-0.4130  	0.29601  	0.25155  	-0.1264  	-0.2723  	0.16501  	0.22773  	-0.3869  	-0.0658  	-0.6976  	-0.2151  	0.59629  	0.13446  	-0.1548  	0.44675  	0.03821  	-0.0692  	0.01026  	0.03425  	-0.0096  	-0.1001  	-0.0376  	-0.0190  	-0.0586  	-0.0194  	-0.0028  	-0.0034  	0.03059  	-0.0098  	-0.0072  	-0.0259  	-0.0206  	0.01345  	0.07561  	-0.0206  	0.14246  	-0.0888  	0.14336  	0.02043  	0.02778  	0.62149  	
0.18832  	-0.0511  	-0.0276  	0.75653  	0.77029  	0.02740  	0.01998  	-0.1548  	0.17929  	-0.0453  	-0.0628  	1.11644  	-0.0174  	-0.2027  	-0.7002  	0.29483  	-0.0711  	0.29638  	-0.1371  	0.51460  	-0.3575  	-0.5077  	-0.5209  	0.58924  	-0.2380  	0.11719  	-0.3348  	-0.1928  	-0.6249  	-0.3821  	0.18773  	0.31537  	-0.0211  	-0.0908  	0.24858  	0.25023  	-0.2500  	-0.0284  	-0.6064  	-0.1492  	0.57000  	-0.0121  	-0.0107  	0.38810  	0.07544  	-0.0902  	0.03648  	0.02337  	0.00843  	-0.0867  	-0.0376  	-0.0204  	-0.0501  	-0.0358  	-0.0044  	0.00463  	0.02904  	0.00867  	-0.0137  	-0.0361  	-0.0230  	0.02727  	0.09232  	-0.0210  	0.14297  	-0.0927  	0.14829  	0.01984  	0.02689  	0.64438  	
0.26771  	-0.0159  	0.08107  	0.73180  	0.72166  	0.04727  	0.00065  	-0.1256  	0.17644  	-0.0337  	0.08539  	1.12194  	-0.0466  	-0.1793  	-0.7225  	0.32298  	-0.0715  	0.21631  	-0.1311  	0.45180  	-0.2147  	-0.5145  	-0.4728  	0.63507  	-0.2844  	0.10303  	-0.2535  	-0.3710  	-0.7639  	-0.4237  	0.20119  	0.34110  	-0.0235  	-0.1033  	0.32890  	0.21819  	-0.1154  	0.01162  	-0.6328  	-0.1755  	0.58479  	-0.0006  	-0.0204  	0.39235  	0.08794  	-0.0880  	0.03359  	0.01451  	0.00084  	-0.0777  	-0.0493  	-0.0219  	-0.0479  	-0.0331  	-0.0043  	0.00248  	0.02561  	0.01042  	-0.0171  	-0.0395  	-0.0184  	0.03250  	0.10770  	-0.0180  	0.14223  	-0.0958  	0.15273  	0.01877  	0.02653  	0.66341  	
0.35157  	0.02915  	0.12239  	0.74120  	0.67721  	0.05542  	0.00769  	-0.0367  	0.21924  	-0.1053  	0.20302  	1.07691  	-0.0353  	-0.0680  	-0.6890  	0.32811  	-0.0626  	0.17338  	-0.1260  	0.36221  	-0.0461  	-0.4817  	-0.4623  	0.68345  	-0.3071  	0.07700  	-0.1468  	-0.5198  	-0.8818  	-0.4420  	0.18058  	0.36856  	-0.0307  	-0.1253  	0.42764  	0.17431  	-0.0052  	0.04895  	-0.7138  	-0.2167  	0.54332  	0.00051  	-0.0409  	0.37128  	0.08917  	-0.0868  	0.02997  	0.00676  	-0.0028  	-0.0691  	-0.0544  	-0.0205  	-0.0488  	-0.0299  	-0.0064  	0.01080  	0.01884  	0.00992  	-0.0148  	-0.0372  	-0.0155  	0.03754  	0.09696  	-0.0255  	0.13900  	-0.0979  	0.15588  	0.01786  	0.02672  	0.66734  	
0.49481  	0.08977  	0.25227  	0.71645  	0.59609  	0.16533  	0.03075  	0.07112  	0.28577  	-0.1659  	0.25912  	1.12227  	-0.0244  	0.02488  	-0.6407  	0.43340  	-0.0507  	0.12610  	-0.1078  	0.31791  	0.07048  	-0.4620  	-0.3780  	0.75599  	-0.3244  	0.08013  	-0.0818  	-0.6274  	-0.9971  	-0.4537  	0.18979  	0.38378  	-0.0126  	-0.1309  	0.45956  	0.11486  	0.09168  	0.07653  	-0.7285  	-0.2530  	0.50897  	0.00188  	-0.0262  	0.37260  	0.08319  	-0.0920  	0.02655  	0.02385  	0.00863  	-0.0734  	-0.0639  	-0.0192  	-0.0522  	-0.0267  	-0.0076  	0.01780  	0.01591  	0.01039  	-0.0239  	-0.0318  	-0.0120  	0.03674  	0.10214  	-0.0175  	0.13218  	-0.0989  	0.15812  	0.01612  	0.02797  	0.65025  	
0.48730  	0.07877  	0.24298  	0.70641  	0.61579  	0.15447  	0.03070  	0.06086  	0.28563  	-0.1362  	0.27978  	1.12701  	-0.0247  	0.01666  	-0.6724  	0.43117  	-0.0409  	0.12334  	-0.1253  	0.31156  	0.03053  	-0.4790  	-0.3752  	0.75378  	-0.3457  	0.08440  	-0.0873  	-0.6045  	-0.9979  	-0.4536  	0.18984  	0.38511  	-0.0071  	-0.1318  	0.45782  	0.11724  	0.08129  	0.07702  	-0.7255  	-0.2543  	0.51140  	0.00092  	-0.0265  	0.37286  	0.08117  	-0.0908  	0.02510  	0.01760  	0.00664  	-0.0757  	-0.0608  	-0.0165  	-0.0515  	-0.0266  	-0.0060  	0.01494  	0.01591  	0.01041  	-0.0209  	-0.0314  	-0.0121  	0.03799  	0.10246  	-0.0167  	0.12407  	-0.1002  	0.15918  	0.01475  	0.02995  	0.62262  	
0.48730  	0.07877  	0.24298  	0.70641  	0.61579  	0.15447  	0.03070  	0.06086  	0.28563  	-0.1362  	0.27978  	1.12701  	-0.0247  	0.01666  	-0.6724  	0.43117  	-0.0409  	0.12334  	-0.1253  	0.31156  	0.03053  	-0.4790  	-0.3752  	0.75378  	-0.3457  	0.08440  	-0.0873  	-0.6045  	-0.9979  	-0.4536  	0.18984  	0.38511  	-0.0071  	-0.1318  	0.45782  	0.11724  	0.08129  	0.07702  	-0.7255  	-0.2543  	0.51140  	0.00092  	-0.0265  	0.37286  	0.08117  	-0.0908  	0.02510  	0.01760  	0.00664  	-0.0757  	-0.0608  	-0.0165  	-0.0515  	-0.0266  	-0.0060  	0.01494  	0.01591  	0.01041  	-0.0209  	-0.0314  	-0.0121  	0.03799  	0.10246  	-0.0167  	0.11531  	-0.1020  	0.15837  	0.01324  	0.03144  	0.61351  	
0.31434  	0.03104  	0.14886  	0.59805  	0.65651  	0.03240  	0.02737  	-0.0859  	0.21485  	-0.0603  	0.27517  	1.11064  	-0.0531  	-0.1386  	-0.8826  	0.39887  	-0.0978  	0.23359  	-0.1383  	0.40648  	-0.1435  	-0.5474  	-0.4916  	0.67655  	-0.3207  	0.09702  	-0.2150  	-0.3840  	-0.8414  	-0.4684  	0.19641  	0.35830  	-0.0076  	-0.1250  	0.40046  	0.21584  	-0.0586  	0.01881  	-0.6819  	-0.1938  	0.55097  	0.02505  	-0.0417  	0.36521  	0.08090  	-0.0964  	0.03165  	0.01758  	-0.0026  	-0.0751  	-0.0491  	-0.0164  	-0.0517  	-0.0322  	-0.0054  	0.00984  	0.02820  	0.01082  	-0.0152  	-0.0339  	-0.0108  	0.02741  	0.10345  	-0.0133  	0.10778  	-0.1026  	0.15708  	0.01244  	0.03287  	0.60632  	
0.25808  	-0.0241  	0.09932  	0.57260  	0.63609  	0.00640  	0.02035  	-0.1146  	0.19336  	-0.0318  	0.27058  	1.07981  	-0.0872  	-0.1994  	-0.8984  	0.37745  	-0.1011  	0.25918  	-0.1296  	0.41441  	-0.1974  	-0.5328  	-0.4968  	0.68081  	-0.3171  	0.10005  	-0.2337  	-0.3615  	-0.7976  	-0.4664  	0.19340  	0.35781  	-0.0240  	-0.1357  	0.38709  	0.24536  	-0.0899  	0.01364  	-0.6993  	-0.1900  	0.55761  	0.01632  	-0.0350  	0.37307  	0.08796  	-0.0977  	0.03674  	0.01166  	-6.5312  	-0.0780  	-0.0439  	-0.0190  	-0.0557  	-0.0372  	-0.0053  	7.53426  	0.03267  	0.01076  	-0.0172  	-0.0348  	-0.0182  	0.02387  	0.10478  	-0.0112  	0.10120  	-0.1017  	0.15579  	0.01167  	0.03364  	0.60045  	
0.23986  	-0.0614  	0.05337  	0.55745  	0.65588  	-0.0093  	0.02460  	-0.1679  	0.17455  	0.02714  	0.26858  	1.06571  	-0.0872  	-0.2688  	-1.0402  	0.42754  	-0.1074  	0.26793  	-0.1165  	0.46311  	-0.2439  	-0.5307  	-0.5603  	0.65475  	-0.2707  	0.09306  	-0.2084  	-0.3025  	-0.7596  	-0.4528  	0.18682  	0.35387  	-0.0355  	-0.1197  	0.37778  	0.32009  	-0.1026  	-0.0069  	-0.6756  	-0.1801  	0.55119  	0.02008  	-0.0274  	0.37429  	0.10070  	-0.0933  	0.03169  	0.00858  	0.00375  	-0.0770  	-0.0305  	-0.0224  	-0.0529  	-0.0338  	-0.0027  	0.00441  	0.03522  	0.01111  	-0.0116  	-0.0380  	-0.0256  	0.02787  	0.10655  	-0.0124  	0.09600  	-0.0995  	0.15484  	0.01119  	0.03502  	0.58236  	
0.19107  	-0.0901  	0.08285  	0.50287  	0.62828  	-0.0160  	0.01543  	-0.1942  	0.15375  	0.07264  	0.31826  	1.05650  	-0.1310  	-0.3684  	-1.1800  	0.48672  	-0.1213  	0.29914  	-0.1090  	0.47714  	-0.3021  	-0.5519  	-0.5879  	0.64578  	-0.2449  	0.08283  	-0.2067  	-0.2703  	-0.7344  	-0.4473  	0.17720  	0.36578  	-0.0411  	-0.1212  	0.35120  	0.36281  	-0.1241  	-0.0014  	-0.6503  	-0.1635  	0.56480  	0.02405  	-0.0277  	0.37347  	0.09543  	-0.0905  	0.02458  	0.00750  	0.00834  	-0.0859  	-0.0306  	-0.0230  	-0.0479  	-0.0288  	3.50652  	0.00186  	0.03520  	0.01361  	-0.0098  	-0.0344  	-0.0260  	0.02842  	0.11364  	-0.0116  	0.09186  	-0.0970  	0.15348  	0.01043  	0.03606  	0.58116  	
0.12388  	-0.1426  	0.02548  	0.50594  	0.64290  	-0.0541  	0.02205  	-0.2449  	0.12236  	0.06143  	0.28423  	1.04059  	-0.1278  	-0.4371  	-1.2071  	0.46312  	-0.1170  	0.26946  	-0.1101  	0.46051  	-0.3533  	-0.5385  	-0.5841  	0.63154  	-0.1776  	0.08224  	-0.2061  	-0.2310  	-0.6958  	-0.4176  	0.16876  	0.36758  	-0.0801  	-0.1302  	0.30166  	0.39752  	-0.1368  	-0.0120  	-0.6277  	-0.1549  	0.56032  	0.02307  	-0.0288  	0.38435  	0.10267  	-0.0972  	0.02416  	0.01131  	0.01243  	-0.0816  	-0.0317  	-0.0238  	-0.0493  	-0.0325  	0.00486  	0.00037  	0.03766  	0.01165  	-0.0166  	-0.0302  	-0.0250  	0.02129  	0.11272  	-0.0126  	0.08854  	-0.0935  	0.15196  	0.01005  	0.03665  	0.57088  	
0.05163  	-0.0967  	-0.0167  	0.57515  	0.66362  	-0.0938  	-0.0426  	-0.1976  	0.09632  	-0.0189  	0.20844  	1.05180  	-0.1010  	-0.4418  	-1.0541  	0.28152  	0.04781  	0.08522  	-0.0327  	0.19327  	-0.2677  	-0.7816  	-0.8362  	0.64867  	-0.2431  	0.19731  	-0.2120  	-0.3207  	-0.6042  	-0.4089  	0.27848  	0.31929  	-0.1884  	-0.2987  	0.22537  	0.35283  	-0.2352  	-0.0185  	-0.7481  	-0.2496  	0.64509  	0.13235  	-0.1452  	0.46469  	0.03943  	-0.0757  	-0.0005  	0.01682  	-0.0176  	-0.0948  	-0.0298  	-0.0198  	-0.0514  	-0.0182  	0.00859  	-0.0025  	0.03652  	0.00483  	-0.0108  	-0.0288  	-0.0227  	0.01811  	0.09147  	-0.0140  	0.08596  	-0.0890  	0.15068  	0.01024  	0.03690  	0.57714  	
0.08317  	-0.0656  	0.00752  	0.73905  	0.74387  	-0.0720  	-0.0889  	-0.1119  	0.10142  	-0.1049  	0.07297  	1.10871  	0.00585  	-0.3821  	-0.7598  	0.14156  	0.12644  	-0.0781  	0.01932  	-0.0202  	-0.2068  	-0.9087  	-0.9956  	0.63142  	-0.3179  	0.29473  	-0.2378  	-0.4183  	-0.5229  	-0.4203  	0.38739  	0.24794  	-0.2414  	-0.3975  	0.17857  	0.26360  	-0.3612  	-0.0203  	-0.8400  	-0.3231  	0.70467  	0.22892  	-0.2439  	0.52004  	-0.0087  	-0.0607  	-0.0130  	0.04140  	-0.0253  	-0.1074  	-0.0310  	-0.0141  	-0.0524  	-0.0086  	0.00679  	0.00111  	0.03030  	-0.0099  	-0.0107  	-0.0225  	-0.0106  	0.01037  	0.07421  	-0.0179  	0.07737  	-0.0858  	0.15175  	0.00984  	0.03730  	0.58247  	
0.06436  	-0.0573  	0.05322  	0.68218  	0.73911  	-0.1028  	-0.0985  	-0.0738  	0.09403  	-0.0640  	0.17775  	1.12625  	-0.0081  	-0.3559  	-0.7900  	0.19486  	0.10909  	-0.0819  	0.04013  	-0.0946  	-0.1630  	-0.9638  	-1.0410  	0.63534  	-0.3701  	0.30987  	-0.2431  	-0.4887  	-0.5294  	-0.4449  	0.41981  	0.24349  	-0.2424  	-0.4362  	0.18600  	0.25756  	-0.3412  	-0.0101  	-0.8801  	-0.3467  	0.71388  	0.26581  	-0.2732  	0.53364  	-0.0240  	-0.0553  	-0.0177  	0.04295  	-0.0315  	-0.1165  	-0.0328  	-0.0121  	-0.0513  	-0.0040  	0.01185  	-0.0020  	0.02732  	-0.0083  	-0.0092  	-0.0222  	-0.0118  	0.00932  	0.06986  	-0.0178  	0.07499  	-0.0814  	0.15208  	0.00895  	0.03809  	0.59178  	
0.12305  	-0.0431  	0.05052  	0.65657  	0.74490  	-0.0743  	-0.0631  	-0.0994  	0.10403  	-0.0135  	0.21738  	1.14495  	-0.0031  	-0.3435  	-0.8727  	0.27755  	0.06444  	-0.0282  	0.01339  	-0.0009  	-0.1910  	-0.9234  	-1.0398  	0.60621  	-0.3666  	0.27427  	-0.2936  	-0.4105  	-0.5014  	-0.4492  	0.39509  	0.24005  	-0.2241  	-0.4087  	0.19409  	0.30476  	-0.3507  	-0.0336  	-0.8453  	-0.3137  	0.69763  	0.24385  	-0.2413  	0.51310  	-0.0154  	-0.0599  	-0.0173  	0.04172  	-0.0261  	-0.0994  	-0.0230  	-0.0164  	-0.0540  	-0.0131  	0.01367  	0.00281  	0.03108  	-0.0045  	-0.0092  	-0.0234  	-0.0160  	0.00868  	0.07625  	-0.0183  	0.07815  	-0.0787  	0.15150  	0.00793  	0.03886  	0.59278  	
